group,function,value,sample_time_nanos,iteration_count
populating items,,"(1000, 100)",750121,2
populating items,,"(1000, 100)",1596050,4
populating items,,"(1000, 100)",2053563,6
populating items,,"(1000, 100)",2977922,8
populating items,,"(1000, 100)",3607121,10
populating items,,"(1000, 100)",4425202,12
populating items,,"(1000, 100)",4897455,14
populating items,,"(1000, 100)",5990932,16
populating items,,"(1000, 100)",6320727,18
populating items,,"(1000, 100)",6900827,20
populating items,,"(1000, 100)",8239347,22
populating items,,"(1000, 100)",8348206,24
populating items,,"(1000, 100)",8986808,26
populating items,,"(1000, 100)",9137576,28
populating items,,"(1000, 100)",10698028,30
populating items,,"(1000, 100)",11594389,32
populating items,,"(1000, 100)",11906709,34
populating items,,"(1000, 100)",11712761,36
populating items,,"(1000, 100)",13444289,38
populating items,,"(1000, 100)",13696719,40
populating items,,"(1000, 100)",15080978,42
populating items,,"(1000, 100)",14865784,44
populating items,,"(1000, 100)",16741222,46
populating items,,"(1000, 100)",16487599,48
populating items,,"(1000, 100)",17595525,50
populating items,,"(1000, 100)",18104764,52
populating items,,"(1000, 100)",19525280,54
populating items,,"(1000, 100)",18502122,56
populating items,,"(1000, 100)",20766206,58
populating items,,"(1000, 100)",20429386,60
populating items,,"(1000, 100)",21707656,62
populating items,,"(1000, 100)",22692679,64
populating items,,"(1000, 100)",23402001,66
populating items,,"(1000, 100)",24967606,68
populating items,,"(1000, 100)",26065117,70
populating items,,"(1000, 100)",27046228,72
populating items,,"(1000, 100)",26518735,74
populating items,,"(1000, 100)",27259098,76
populating items,,"(1000, 100)",28731119,78
populating items,,"(1000, 100)",29311980,80
populating items,,"(1000, 100)",29571978,82
populating items,,"(1000, 100)",30213746,84
populating items,,"(1000, 100)",31685261,86
populating items,,"(1000, 100)",30724072,88
populating items,,"(1000, 100)",30232993,90
populating items,,"(1000, 100)",32775151,92
populating items,,"(1000, 100)",32783106,94
populating items,,"(1000, 100)",34462168,96
populating items,,"(1000, 100)",35114466,98
populating items,,"(1000, 100)",35333612,100
populating items,,"(1000, 100)",37488059,102
populating items,,"(1000, 100)",37052528,104
populating items,,"(1000, 100)",38706253,106
populating items,,"(1000, 100)",37461769,108
populating items,,"(1000, 100)",39742485,110
populating items,,"(1000, 100)",41097605,112
populating items,,"(1000, 100)",38933712,114
populating items,,"(1000, 100)",41048419,116
populating items,,"(1000, 100)",40554150,118
populating items,,"(1000, 100)",40497294,120
populating items,,"(1000, 100)",43175737,122
populating items,,"(1000, 100)",42974044,124
populating items,,"(1000, 100)",43466036,126
populating items,,"(1000, 100)",43931602,128
populating items,,"(1000, 100)",45477331,130
populating items,,"(1000, 100)",48389430,132
populating items,,"(1000, 100)",47178130,134
populating items,,"(1000, 100)",48188423,136
populating items,,"(1000, 100)",49333487,138
populating items,,"(1000, 100)",49575490,140
populating items,,"(1000, 100)",49792808,142
populating items,,"(1000, 100)",49766257,144
populating items,,"(1000, 100)",52167254,146
populating items,,"(1000, 100)",51140490,148
populating items,,"(1000, 100)",51342040,150
populating items,,"(1000, 100)",52120798,152
populating items,,"(1000, 100)",55198100,154
populating items,,"(1000, 100)",53581646,156
populating items,,"(1000, 100)",56269963,158
populating items,,"(1000, 100)",56117906,160
populating items,,"(1000, 100)",54921769,162
populating items,,"(1000, 100)",57274305,164
populating items,,"(1000, 100)",58975032,166
populating items,,"(1000, 100)",60653287,168
populating items,,"(1000, 100)",58190846,170
populating items,,"(1000, 100)",59112236,172
populating items,,"(1000, 100)",62019687,174
populating items,,"(1000, 100)",62589266,176
populating items,,"(1000, 100)",63846845,178
populating items,,"(1000, 100)",64446009,180
populating items,,"(1000, 100)",63643385,182
populating items,,"(1000, 100)",62854662,184
populating items,,"(1000, 100)",65289121,186
populating items,,"(1000, 100)",67100267,188
populating items,,"(1000, 100)",67891707,190
populating items,,"(1000, 100)",67055291,192
populating items,,"(1000, 100)",69697989,194
populating items,,"(1000, 100)",68365287,196
populating items,,"(1000, 100)",68133512,198
populating items,,"(1000, 100)",71188464,200
