group,function,value,sample_time_nanos,iteration_count
single push,,"(1000, 10)",490771,8
single push,,"(1000, 10)",1018080,16
single push,,"(1000, 10)",1481012,24
single push,,"(1000, 10)",1969712,32
single push,,"(1000, 10)",2484363,40
single push,,"(1000, 10)",2998923,48
single push,,"(1000, 10)",3493343,56
single push,,"(1000, 10)",3969675,64
single push,,"(1000, 10)",4327465,72
single push,,"(1000, 10)",5028154,80
single push,,"(1000, 10)",5270053,88
single push,,"(1000, 10)",5944043,96
single push,,"(1000, 10)",6498295,104
single push,,"(1000, 10)",6871235,112
single push,,"(1000, 10)",7228806,120
single push,,"(1000, 10)",7894232,128
single push,,"(1000, 10)",8310696,136
single push,,"(1000, 10)",8829008,144
single push,,"(1000, 10)",9413545,152
single push,,"(1000, 10)",9903979,160
single push,,"(1000, 10)",10554918,168
single push,,"(1000, 10)",10819718,176
single push,,"(1000, 10)",11047769,184
single push,,"(1000, 10)",11762180,192
single push,,"(1000, 10)",12352395,200
single push,,"(1000, 10)",12990862,208
single push,,"(1000, 10)",13350181,216
single push,,"(1000, 10)",14023905,224
single push,,"(1000, 10)",14279952,232
single push,,"(1000, 10)",14134543,240
single push,,"(1000, 10)",14959962,248
single push,,"(1000, 10)",15253749,256
single push,,"(1000, 10)",16298644,264
single push,,"(1000, 10)",16899063,272
single push,,"(1000, 10)",17013924,280
single push,,"(1000, 10)",17818494,288
single push,,"(1000, 10)",18337720,296
single push,,"(1000, 10)",18955754,304
single push,,"(1000, 10)",19395668,312
single push,,"(1000, 10)",19657633,320
single push,,"(1000, 10)",20165021,328
single push,,"(1000, 10)",20275888,336
single push,,"(1000, 10)",21058666,344
single push,,"(1000, 10)",20618142,352
single push,,"(1000, 10)",21212365,360
single push,,"(1000, 10)",21797814,368
single push,,"(1000, 10)",22333144,376
single push,,"(1000, 10)",22484770,384
single push,,"(1000, 10)",23853242,392
single push,,"(1000, 10)",24233404,400
single push,,"(1000, 10)",24418718,408
single push,,"(1000, 10)",24994801,416
single push,,"(1000, 10)",25763065,424
single push,,"(1000, 10)",26402707,432
single push,,"(1000, 10)",26984496,440
single push,,"(1000, 10)",27086770,448
single push,,"(1000, 10)",27907038,456
single push,,"(1000, 10)",28180402,464
single push,,"(1000, 10)",28447585,472
single push,,"(1000, 10)",29544965,480
single push,,"(1000, 10)",30106231,488
single push,,"(1000, 10)",30306568,496
single push,,"(1000, 10)",30322982,504
single push,,"(1000, 10)",30469304,512
single push,,"(1000, 10)",30955880,520
single push,,"(1000, 10)",31593943,528
single push,,"(1000, 10)",31872898,536
single push,,"(1000, 10)",32975327,544
single push,,"(1000, 10)",33591118,552
single push,,"(1000, 10)",33274520,560
single push,,"(1000, 10)",34855277,568
single push,,"(1000, 10)",35367108,576
single push,,"(1000, 10)",35598560,584
single push,,"(1000, 10)",36262748,592
single push,,"(1000, 10)",36271098,600
single push,,"(1000, 10)",36971235,608
single push,,"(1000, 10)",37207409,616
single push,,"(1000, 10)",37170911,624
single push,,"(1000, 10)",37589288,632
single push,,"(1000, 10)",37780604,640
single push,,"(1000, 10)",38757503,648
single push,,"(1000, 10)",39162584,656
single push,,"(1000, 10)",39342847,664
single push,,"(1000, 10)",40981395,672
single push,,"(1000, 10)",41731335,680
single push,,"(1000, 10)",42381876,688
single push,,"(1000, 10)",43294803,696
single push,,"(1000, 10)",43299867,704
single push,,"(1000, 10)",42966712,712
single push,,"(1000, 10)",43573942,720
single push,,"(1000, 10)",43811467,728
single push,,"(1000, 10)",44736358,736
single push,,"(1000, 10)",45093473,744
single push,,"(1000, 10)",45255386,752
single push,,"(1000, 10)",46688640,760
single push,,"(1000, 10)",47100937,768
single push,,"(1000, 10)",47212795,776
single push,,"(1000, 10)",47826459,784
single push,,"(1000, 10)",46793570,792
single push,,"(1000, 10)",47357860,800
